,level_0,index,date,time,symbol,open,high,low,close,oi,volume,strikePrice,entryPriceCE,exitPriceCE,gainCE,exitTimeCE,entryPricePE,exitPricePE,gainPE,exitTimePE,StrikeGain
3,219,15828,30-10-2020,12:54:00,NIFTY,11555.5,11555.9,11539.9,11545.55,nan,0,11550,-176.1,184.75,8.65,13:31:00,-194.3,113.65,-80.65,15:29:00,3600
4,256,18507,30-10-2020,13:31:00,NIFTY,11584.05,11602.6,11583.2,11602.6,nan,0,11600,-158.75,173.5,14.75,15:19:00,-197.2,132.95,-64.25,15:29:00,2475
5,364,26408,30-10-2020,15:19:00,NIFTY,11647.35,11652.2,11647.35,11651.95,nan,0,11650,-145.8,138.4,-7.4,15:29:00,-159,154.7,-4.3,15:29:00,585
0,15,1237,02-11-2020,09:30:00,NIFTY,11614.15,11615.65,11601,11614.7,nan,0,11600,-147.05,149.7,2.65,14:10:00,-150.05,111.55,-38.5,15:29:00,1792.5
1,295,20046,02-11-2020,14:10:00,NIFTY,11635.2,11654.1,11633.05,11653.4,nan,0,11650,-123.6,163,39.4,14:25:00,-153.25,132,-21.25,15:29:00,-907.5
2,310,21200,02-11-2020,14:25:00,NIFTY,11692.8,11716.25,11692.15,11705.8,nan,0,11700,-134.55,119.5,-15.05,15:29:00,-141.6,156.6,15,15:15:00,2.5
3,360,24976,02-11-2020,15:15:00,NIFTY,11656.95,11657.25,11643.45,11644.75,nan,0,11650,-141.75,145.25,3.5,15:29:00,-132.7,132,-0.7,15:29:00,-140
0,15,1177,03-11-2020,09:30:00,NIFTY,11770.25,11780.6,11768.35,11775.1,nan,0,11750,-137.7,142.5,4.8,10:43:00,-119.85,102.6,-17.25,15:29:00,622.5
1,88,6110,03-11-2020,10:43:00,NIFTY,11794.2,11800.6,11794.2,11800.6,nan,0,11800,-115.3,137.5,22.2,15:29:00,-135.95,123.35,-12.6,15:29:00,-480
0,15,1112,04-11-2020,09:30:00,NIFTY,11862.95,11888.5,11862.2,11887.4,nan,0,11850,-113.45,125.65,12.2,09:41:00,-111.95,56.95,-55,15:29:00,2140
1,26,1917,04-11-2020,09:41:00,NIFTY,11886.35,11907.05,11885.4,11905.55,nan,0,11900,-98.55,75.3,-23.25,15:29:00,-123.65,140.65,17,10:16:00,312.5
2,61,4227,04-11-2020,10:16:00,NIFTY,11849.65,11850.25,11830.85,11831.9,nan,0,11850,-103.7,117.95,14.25,12:01:00,-115.1,56.95,-58.15,15:29:00,2195
3,166,10809,04-11-2020,12:01:00,NIFTY,11898.15,11903.75,11898.1,11900.4,nan,0,11900,-89.85,75.3,-14.55,15:29:00,-106.1,127.1,21,13:05:00,-322.5
4,230,14852,04-11-2020,13:05:00,NIFTY,11859.75,11860.55,11837.3,11842.55,nan,0,11850,-96.95,105.9,8.95,15:29:00,-101.8,126.95,25.15,13:12:00,-1705
5,237,15337,04-11-2020,13:12:00,NIFTY,11807.05,11810,11792.65,11797.75,nan,0,11800,-95,102,7,13:58:00,-103.25,42.1,-61.15,15:29:00,2707.5
6,283,18523,04-11-2020,13:58:00,NIFTY,11834.55,11860.2,11833.2,11857.45,nan,0,11850,-76.05,111.05,35,14:27:00,-110.15,56.95,-53.2,15:29:00,910
7,312,20456,04-11-2020,14:27:00,NIFTY,11896.35,11906.65,11893.7,11906.65,nan,0,11900,-82.35,75.3,-7.05,15:29:00,-91.4,76.95,-14.45,15:29:00,1075
0,15,1111,05-11-2020,09:30:00,NIFTY,12046.35,12046.35,12027.6,12033.25,nan,0,12050,-39.9,59.65,19.75,12:59:00,-50.1,0.1,-50,15:29:00,1512.5
1,224,12710,05-11-2020,12:59:00,NIFTY,12094,12105.5,12092.3,12100.4,nan,0,12100,-27,20.35,-6.65,15:29:00,-32.4,0.05,-32.35,15:29:00,1950
0,15,1137,06-11-2020,09:30:00,NIFTY,12157.9,12159.7,12156.65,12157.35,nan,0,12150,-110.9,126.85,15.95,10:04:00,-121.8,78.85,-42.95,15:29:00,1350
1,49,3502,06-11-2020,10:04:00,NIFTY,12196.9,12202.35,12195.55,12201.45,nan,0,12200,-98.75,145.5,46.75,15:29:00,-122.25,141.9,19.65,10:55:00,-3320
2,100,6810,06-11-2020,10:55:00,NIFTY,12154.05,12154.05,12148.5,12149.35,nan,0,12150,-114.05,127.3,13.25,12:11:00,-118.3,78.85,-39.45,15:29:00,1310
3,176,11466,06-11-2020,12:11:00,NIFTY,12195.85,12204.95,12195.65,12204.65,nan,0,12200,-98.7,141.05,42.35,13:01:00,-124.2,95,-29.2,15:29:00,-657.5
4,226,14649,06-11-2020,13:01:00,NIFTY,12250.6,12257.95,12250.6,12256.25,nan,0,12250,-111.95,115,3.05,15:29:00,-125.6,133.25,7.65,14:41:00,-535
5,326,21313,06-11-2020,14:41:00,NIFTY,12209.95,12213.45,12198.35,12198.35,nan,0,12200,-115.8,132.5,16.7,14:57:00,-110.95,95,-15.95,15:29:00,-37.5
6,342,22382,06-11-2020,14:57:00,NIFTY,12240.75,12251,12239.95,12251,nan,0,12250,-103.45,115,11.55,15:29:00,-118.35,115,-3.35,15:29:00,-410
0,15,1198,09-11-2020,09:30:00,NIFTY,12446.35,12451.7,12445.6,12448.2,nan,0,12450,-87.55,99.7,12.15,15:29:00,-102,118.25,16.25,11:02:00,-1420
1,107,7499,09-11-2020,11:02:00,NIFTY,12406.3,12406.3,12399.9,12399.9,nan,0,12400,-101.45,110.4,8.95,14:40:00,-92.8,61.45,-31.35,15:29:00,1120
2,325,21037,09-11-2020,14:40:00,NIFTY,12446,12454.65,12446,12452.7,nan,0,12450,-82.05,99.7,17.65,15:29:00,-94.1,82.05,-12.05,15:29:00,-280
0,15,1203,10-11-2020,09:30:00,NIFTY,12501.85,12501.85,12494.55,12494.55,nan,0,12500,-92.75,112.4,19.65,10:10:00,-93.15,31.9,-61.25,15:29:00,2080
1,55,4004,10-11-2020,10:10:00,NIFTY,12549.2,12558.85,12548.15,12557.8,nan,0,12550,-84.7,113.65,28.95,12:52:00,-94.45,45.05,-49.4,15:29:00,1022.5
2,217,14970,10-11-2020,12:52:00,NIFTY,12595.6,12601.55,12594.55,12601.4,nan,0,12600,-86.7,114.25,27.55,15:29:00,-91.1,106.45,15.35,14:13:00,-2145
3,298,20632,10-11-2020,14:13:00,NIFTY,12563.2,12563.2,12546.95,12547.95,nan,0,12550,-96.85,112.75,15.9,14:45:00,-80.85,45.05,-35.8,15:29:00,995
4,330,22847,10-11-2020,14:45:00,NIFTY,12592.3,12604.4,12592.3,12603.65,nan,0,12600,-84.5,114.25,29.75,15:29:00,-83.2,63,-20.2,15:29:00,-477.5
0,15,1229,11-11-2020,09:30:00,NIFTY,12748.35,12752.9,12736.75,12738.7,nan,0,12750,-63,58,-5,15:29:00,-82,87.4,5.4,11:01:00,-20
1,106,7954,11-11-2020,11:01:00,NIFTY,12708.15,12708.45,12697.9,12698.85,nan,0,12700,-83.2,87.1,3.9,15:29:00,-62.4,89.2,26.8,11:14:00,-1535
2,119,8964,11-11-2020,11:14:00,NIFTY,12661.2,12661.2,12628.65,12629.3,nan,0,12650,-89.05,123.75,34.7,15:29:00,-63.75,81.75,18,11:18:00,-2635
3,123,9300,11-11-2020,11:18:00,NIFTY,12623.35,12623.35,12599.65,12599.85,nan,0,12600,-88.2,98,9.8,12:12:00,-56.65,12.15,-44.5,15:29:00,1735
4,177,13319,11-11-2020,12:12:00,NIFTY,12637.8,12652.45,12637.8,12651.35,nan,0,12650,-70.5,123.75,53.25,15:29:00,-74.8,89.25,14.45,13:18:00,-3385
5,243,17851,11-11-2020,13:18:00,NIFTY,12604.95,12604.95,12591.5,12598.95,nan,0,12600,-76.3,94.65,18.35,13:39:00,-63.35,12.15,-51.2,15:29:00,1642.5
6,264,19390,11-11-2020,13:39:00,NIFTY,12647.8,12658.35,12647.8,12651.75,nan,0,12650,-65.65,86.8,21.15,14:02:00,-61.55,18.65,-42.9,15:29:00,1087.5
7,287,20984,11-11-2020,14:02:00,NIFTY,12694.85,12703.6,12694.85,12700.55,nan,0,12700,-58.05,86.05,28,14:30:00,-64,31.75,-32.25,15:29:00,212.5
8,315,23010,11-11-2020,14:30:00,NIFTY,12744.1,12753.95,12744,12750.1,nan,0,12750,-57.3,58,0.7,15:29:00,-59.4,52.3,-7.1,15:29:00,320
0,15,1189,12-11-2020,09:30:00,NIFTY,12701.95,12716.1,12701.95,12715.55,nan,0,12700,-45,0.1,-44.9,15:29:00,-49.45,61.35,11.9,13:24:00,1650
1,249,15007,12-11-2020,13:24:00,NIFTY,12649.15,12650.1,12640.8,12643.95,nan,0,12650,-33.6,50.05,16.45,14:10:00,-30.9,0.05,-30.85,15:29:00,720
2,295,17794,12-11-2020,14:10:00,NIFTY,12691.25,12704.95,12691.25,12702.05,nan,0,12700,-17.45,0.1,-17.35,15:29:00,-23.95,43.25,19.3,14:33:00,-97.5
3,318,19155,12-11-2020,14:33:00,NIFTY,12660.15,12660.15,12646.6,12646.6,nan,0,12650,-20.65,68.9,48.25,12:34:00,-10.55,0.05,-10.5,15:29:00,-1887.5
4,199,12294,12-11-2020,12:34:00,NIFTY,12699.05,12700.7,12697.75,12700.5,nan,0,12700,-38.15,0.1,-38.05,15:29:00,-37.35,9.1,-28.25,15:29:00,3315
0,15,1077,13-11-2020,09:30:00,NIFTY,12622.8,12627.85,12617.75,12620.6,nan,0,12600,-129.1,135.55,6.45,10:03:00,-102.15,50.6,-51.55,15:29:00,2255
1,48,3234,13-11-2020,10:03:00,NIFTY,12642.5,12653.6,12641.5,12652.85,nan,0,12650,-107.2,131,23.8,10:24:00,-118.3,66.35,-51.95,15:29:00,1407.5
2,69,4551,13-11-2020,10:24:00,NIFTY,12687.45,12723.15,12687.1,12722.95,nan,0,12700,-104.3,131,26.7,15:29:00,-120.85,84.75,-36.1,15:29:00,470
0,15,1067,17-11-2020,09:30:00,NIFTY,12868.65,12874.65,12862.65,12863.5,nan,0,12850,-85.85,77.75,-8.1,15:29:00,-70.75,49.3,-21.45,15:29:00,1477.5
0,15,971,18-11-2020,09:30:00,NIFTY,12868.35,12870.2,12859,12859.45,nan,0,12850,-70.75,78.8,8.05,13:50:00,-46.65,16.2,-30.45,15:29:00,1120
1,275,14910,18-11-2020,13:50:00,NIFTY,12889.55,12903.65,12889.15,12901.05,nan,0,12900,-49,76.45,27.45,15:29:00,-48.5,26.8,-21.7,15:29:00,-287.5
0,15,1067,19-11-2020,09:30:00,NIFTY,12900.55,12901.35,12893.95,12900.55,nan,0,12900,-26.55,50.25,23.7,10:07:00,-36.1,128.75,92.65,15:29:00,-5817.5
1,52,3199,19-11-2020,10:07:00,NIFTY,12942.85,12955.5,12942.65,12954.6,nan,0,12950,-20.95,0.05,-20.9,15:29:00,-39.45,48.05,8.6,13:28:00,615
2,253,12763,19-11-2020,13:28:00,NIFTY,12900.1,12900.1,12892.05,12895.05,nan,0,12900,-26.85,0.05,-26.8,15:29:00,-18.35,47.35,29,14:16:00,-110
3,301,15148,19-11-2020,14:16:00,NIFTY,12850.85,12850.9,12841.3,12842.4,nan,0,12850,-21.15,0.1,-21.05,15:29:00,-16.65,54.7,38.05,14:25:00,-850
4,310,15678,19-11-2020,14:25:00,NIFTY,12803.6,12804.15,12788.3,12789.95,nan,0,12800,-20.2,0.05,-20.15,15:29:00,-21,28.5,7.5,15:29:00,632.5
0,15,1221,20-11-2020,09:30:00,NIFTY,12812,12821.4,12804.5,12806.1,nan,0,12800,-116,129.75,13.75,15:29:00,-103.8,119.15,15.35,11:14:00,-1455
1,119,8471,20-11-2020,11:14:00,NIFTY,12762.55,12762.55,12746.75,12749.3,nan,0,12750,-125.6,129,3.4,13:01:00,-96.6,60.1,-36.5,15:29:00,1655
2,226,15718,20-11-2020,13:01:00,NIFTY,12784.45,12815.35,12782.6,12808.85,nan,0,12800,-101.4,135.7,34.3,13:50:00,-111.6,78,-33.6,15:29:00,-35
3,275,19179,20-11-2020,13:50:00,NIFTY,12845.55,12852.3,12844.45,12850.6,nan,0,12850,-106.7,101.4,-5.3,15:29:00,-100.85,98.75,-2.1,15:29:00,370
0,15,1183,23-11-2020,09:30:00,NIFTY,12918.4,12932.25,12917.05,12922.35,nan,0,12900,-107.25,111.05,3.8,15:29:00,-76.6,115.45,38.85,10:46:00,-2132.5
1,91,6530,23-11-2020,10:46:00,NIFTY,12864.1,12864.1,12837.3,12840.7,nan,0,12850,-108.8,121.3,12.5,11:28:00,-91.8,53.8,-38,15:29:00,1275
2,133,9545,23-11-2020,11:28:00,NIFTY,12895.35,12909.25,12895.1,12907.1,nan,0,12900,-93,112,19,13:40:00,-98.2,70.35,-27.85,15:29:00,442.5
3,265,18208,23-11-2020,13:40:00,NIFTY,12943.95,12953.05,12943.95,12952.1,nan,0,12950,-82.85,82.5,-0.35,15:29:00,-90.2,91.4,1.2,15:29:00,-42.5
0,15,1188,24-11-2020,09:30:00,NIFTY,13020.75,13027.05,13020.2,13021.95,nan,0,13000,-90.4,103.25,12.85,13:54:00,-78.35,44,-34.35,15:29:00,1075
1,279,18984,24-11-2020,13:54:00,NIFTY,13044.7,13052.15,13043.15,13051.4,nan,0,13050,-74.05,89.3,15.25,15:29:00,-81,61.95,-19.05,15:29:00,190
0,15,1228,25-11-2020,09:30:00,NIFTY,13133.9,13136.25,13129.25,13130.75,nan,0,13150,-57.85,4.4,-53.45,15:29:00,-75.15,84,8.85,10:07:00,2230
1,52,4074,25-11-2020,10:07:00,NIFTY,13104.85,13105.1,13098.25,13098.8,nan,0,13100,-73.1,5.95,-67.15,15:29:00,-59,80.7,21.7,10:29:00,2272.5
2,74,5791,25-11-2020,10:29:00,NIFTY,13059.4,13059.75,13042.5,13048.3,nan,0,13050,-83.8,8.8,-75,15:29:00,-57.75,82.6,24.85,10:45:00,2507.5
3,90,7102,25-11-2020,10:45:00,NIFTY,13007.05,13007.05,12985.3,12985.85,nan,0,13000,-87,14.55,-72.45,15:29:00,-58.85,82.2,23.35,13:58:00,2455
4,283,21038,25-11-2020,13:58:00,NIFTY,12962.55,12963.45,12939.9,12944.05,nan,0,12950,-73.45,24.6,-48.85,15:29:00,-56.95,86.9,29.95,14:05:00,945
5,290,21635,25-11-2020,14:05:00,NIFTY,12907.3,12907.4,12889.95,12895.3,nan,0,12900,-71.05,40.6,-30.45,15:29:00,-60.1,86.55,26.45,15:07:00,200
6,352,27061,25-11-2020,15:07:00,NIFTY,12855.1,12855.75,12847.05,12848.5,nan,0,12850,-61.45,65.3,3.85,15:29:00,-59.35,56.9,-2.45,15:29:00,-70
0,15,1258,26-11-2020,09:30:00,NIFTY,12886.05,12897.2,12885.85,12896.6,nan,0,12900,-36.85,88.15,51.3,15:29:00,-56.45,73.65,17.2,09:42:00,-3425
1,27,2216,26-11-2020,09:42:00,NIFTY,12851.65,12857.3,12848.4,12848.7,nan,0,12850,-45.1,138,92.9,15:29:00,-45.1,66.7,21.6,12:06:00,-5725
2,171,12756,26-11-2020,12:06:00,NIFTY,12800.4,12801.45,12791.35,12793.75,nan,0,12800,-38.55,60.25,21.7,12:46:00,-38.9,0.05,-38.85,15:29:00,857.5
3,211,15550,26-11-2020,12:46:00,NIFTY,12845.5,12857.3,12845.1,12857.3,nan,0,12850,-28.75,69.5,40.75,12:59:00,-37,0.05,-36.95,15:29:00,-190
4,224,16470,26-11-2020,12:59:00,NIFTY,12900.85,12903.6,12896.3,12901.05,nan,0,12900,-33.8,43.5,9.7,15:02:00,-27.6,0.1,-27.5,15:29:00,890
5,347,25102,26-11-2020,15:02:00,NIFTY,12941.45,12950.65,12940.7,12950.55,nan,0,12950,-4.8,38.7,33.9,15:20:00,-12.5,0.05,-12.45,15:29:00,-1072.5
6,365,26512,26-11-2020,15:20:00,NIFTY,12998.2,13005.9,12996.5,13004.9,nan,0,13000,-0.9,0.15,-0.75,15:29:00,-12.45,12.35,-0.1,15:29:00,42.5
0,15,1122,27-11-2020,09:30:00,NIFTY,12999.4,12999.45,12989.75,12997.05,nan,0,13000,-124.1,90.55,-33.55,15:29:00,-120,126.75,6.75,11:34:00,1340
1,139,8744,27-11-2020,11:34:00,NIFTY,12955.2,12956.3,12949.05,12949.05,nan,0,12950,-135.5,157,21.5,12:26:00,-103.1,98.4,-4.7,15:29:00,-840
2,191,11805,27-11-2020,12:26:00,NIFTY,12989.55,13007.2,12989.5,13001.6,nan,0,13000,-128.45,90.55,-37.9,15:29:00,-107.25,113.85,6.6,14:44:00,1565
3,329,20292,27-11-2020,14:44:00,NIFTY,12962.15,12964.8,12947.15,12947.45,nan,0,12950,-137.95,115.7,-22.25,15:29:00,-90.8,98.4,7.6,15:29:00,732.5
0,15,1134,01-12-2020,09:30:00,NIFTY,13006.05,13022.4,13006.05,13022.35,nan,0,13000,-104.15,125,20.85,10:36:00,-98.95,48.1,-50.85,15:29:00,1500
1,81,5409,01-12-2020,10:36:00,NIFTY,13050.6,13054.75,13050.5,13053.7,nan,0,13050,-94.7,123,28.3,14:03:00,-99,64.7,-34.3,15:29:00,300
2,288,17309,01-12-2020,14:03:00,NIFTY,13098.1,13102.7,13098.05,13102.4,nan,0,13100,-93.55,91.4,-2.15,15:29:00,-94.7,84.85,-9.85,15:29:00,600
0,15,1004,02-12-2020,09:30:00,NIFTY,13099.65,13109.35,13093.85,13096.75,nan,0,13100,-81.35,57,-24.35,15:29:00,-77.9,83.65,5.75,12:57:00,930
1,222,13056,02-12-2020,12:57:00,NIFTY,13068.6,13069.75,13034.85,13046.75,nan,0,13050,-90.85,89.35,-1.5,15:29:00,-61.4,92.7,31.3,13:39:00,-1490
2,264,15680,02-12-2020,13:39:00,NIFTY,13007.9,13007.9,12996.45,12997.55,nan,0,13000,-74.5,92.85,18.35,14:31:00,-66.55,18.6,-47.95,15:29:00,1480
3,316,19068,02-12-2020,14:31:00,NIFTY,13048.05,13051.65,13046.5,13050.8,nan,0,13050,-63.35,99.75,36.4,15:00:00,-61.95,30.75,-31.2,15:29:00,-260
4,345,20938,02-12-2020,15:00:00,NIFTY,13099.45,13113.85,13098.25,13111.5,nan,0,13100,-67.45,57,-10.45,15:29:00,-51.05,48.7,-2.35,15:29:00,640
0,15,990,03-12-2020,09:30:00,NIFTY,13161.7,13163.15,13159,13162.7,nan,0,13150,-44.5,0.05,-44.45,15:29:00,-39.45,16,-23.45,15:29:00,3395
0,15,1059,04-12-2020,09:30:00,NIFTY,13192.35,13194.65,13191.25,13193.6,nan,0,13200,-107.95,122.3,14.35,15:07:00,-115.3,58.7,-56.6,15:29:00,2112.5
1,352,21468,04-12-2020,15:07:00,NIFTY,13246.15,13252.25,13245.9,13250.65,nan,0,13250,-93.25,106.25,13,15:29:00,-93.4,77.05,-16.35,15:29:00,167.5
0,15,1046,07-12-2020,09:30:00,NIFTY,13285.7,13290.05,13270.25,13277.55,nan,0,13300,-75,110.9,35.9,13:29:00,-104.75,62.25,-42.5,15:29:00,330
1,254,14927,07-12-2020,13:29:00,NIFTY,13348.8,13352.4,13348.6,13351.65,nan,0,13350,-82.05,79.25,-2.8,15:29:00,-90.85,125.7,34.85,10:17:00,-1602.5
2,62,4124,07-12-2020,10:17:00,NIFTY,13290.7,13296.5,13289.65,13295.2,nan,0,13300,-81.55,106.15,24.6,15:00:00,-99.45,62.25,-37.2,15:29:00,630
3,345,20321,07-12-2020,15:00:00,NIFTY,13344.8,13354.6,13343.9,13354.35,nan,0,13350,-76.95,79.25,2.3,15:29:00,-84.5,83,-1.5,15:29:00,-40
0,15,1024,08-12-2020,09:30:00,NIFTY,13393.4,13393.4,13384.2,13387,nan,0,13400,-71,59.5,-11.5,15:29:00,-93.25,103.95,10.7,11:25:00,40
1,130,8141,08-12-2020,11:25:00,NIFTY,13351.65,13351.9,13343.55,13344.4,nan,0,13350,-85.55,96,10.45,13:36:00,-78.1,53.15,-24.95,15:29:00,725
2,261,15543,08-12-2020,13:36:00,NIFTY,13398.65,13403.7,13398.65,13401.3,nan,0,13400,-68,59.5,-8.5,15:29:00,-76.4,75.4,-1,15:29:00,475
0,15,1032,09-12-2020,09:30:00,NIFTY,13465.75,13474.6,13464.65,13473.5,nan,0,13450,-60.1,81.1,21,13:25:00,-64.35,19.85,-44.5,15:29:00,1175
1,250,14698,09-12-2020,13:25:00,NIFTY,13498.4,13502.45,13498,13500.15,nan,0,13500,-52.65,70.05,17.4,15:29:00,-66.9,33.5,-33.4,15:29:00,800
0,15,1145,10-12-2020,09:30:00,NIFTY,13461.15,13461.15,13445.45,13450.3,nan,0,13450,-42.1,28.4,-13.7,15:29:00,-40.4,0.05,-40.35,15:29:00,2702.5
0,15,1023,11-12-2020,09:30:00,NIFTY,13538.85,13544.75,13538.15,13542.75,nan,0,13550,-104.9,84.3,-20.6,15:29:00,-118.25,125.65,7.4,13:58:00,660
1,283,17039,11-12-2020,13:58:00,NIFTY,13508.7,13510.8,13491.8,13495.45,nan,0,13500,-112.05,107.5,-4.55,15:29:00,-100.1,139.3,39.2,14:14:00,-1732.5
2,299,18206,11-12-2020,14:14:00,NIFTY,13454.7,13454.7,13445.65,13447.6,nan,0,13450,-116.2,128.15,11.95,15:01:00,-114,81,-33,15:29:00,1052.5
3,346,21510,11-12-2020,15:01:00,NIFTY,13495.5,13502.2,13494.95,13500.05,nan,0,13500,-101.4,107.5,6.1,15:29:00,-111.8,102,-9.8,15:29:00,185
0,15,1081,14-12-2020,09:30:00,NIFTY,13578.05,13578.65,13574.95,13577.1,nan,0,13600,-88,72,-16,15:29:00,-105.6,121,15.4,09:55:00,30
1,40,2705,14-12-2020,09:55:00,NIFTY,13552.05,13552.15,13543.65,13547.9,nan,0,13550,-106.4,96.9,-9.5,15:29:00,-96.2,110.55,14.35,12:55:00,-242.5
2,220,12800,14-12-2020,12:55:00,NIFTY,13517.85,13517.85,13492,13494.3,nan,0,13500,-116.25,134.45,18.2,09:57:00,-87.15,66.45,-20.7,15:29:00,125
3,42,2829,14-12-2020,09:57:00,NIFTY,13548.9,13551.55,13547.55,13550.6,nan,0,13550,-105.15,96.9,-8.25,15:29:00,-96.95,87.95,-9,15:29:00,862.5
0,15,945,15-12-2020,09:30:00,NIFTY,13522.25,13522.25,13512.3,13513.25,nan,0,13500,-94.4,117.75,23.35,15:29:00,-84.15,102.8,18.65,10:55:00,-2100
1,100,6162,15-12-2020,10:55:00,NIFTY,13456.75,13457.85,13447.05,13449.45,nan,0,13450,-94.4,108.5,14.1,11:44:00,-77.95,29.9,-48.05,15:29:00,1697.5
2,149,9006,15-12-2020,11:44:00,NIFTY,13496.2,13500.75,13495.15,13500.3,nan,0,13500,-80.45,100,19.55,13:55:00,-84.8,43.5,-41.3,15:29:00,1087.5
3,280,16274,15-12-2020,13:55:00,NIFTY,13542.8,13553.3,13542.8,13551.45,nan,0,13550,-72.3,86.65,14.35,15:29:00,-80,62.2,-17.8,15:29:00,172.5
0,15,1075,16-12-2020,09:30:00,NIFTY,13643.9,13650,13643.7,13648.9,nan,0,13650,-55.05,62.1,7.05,15:29:00,-71.7,38.5,-33.2,15:29:00,1307.5
0,15,984,17-12-2020,09:30:00,NIFTY,13694.8,13698.65,13693.25,13696.75,nan,0,13700,-27.85,51,23.15,13:30:00,-47.35,0.05,-47.3,15:29:00,1207.5
1,255,13563,17-12-2020,13:30:00,NIFTY,13743.5,13753.6,13742.85,13751.85,nan,0,13750,-18.5,0.05,-18.45,15:29:00,-28,9.55,-18.45,15:29:00,1845
0,15,1043,18-12-2020,09:30:00,NIFTY,13732,13735.35,13730.7,13734.3,nan,0,13750,-94.9,98.85,3.95,15:29:00,-123.75,134.4,10.65,09:34:00,-730
1,19,1316,18-12-2020,09:34:00,NIFTY,13704.15,13704.15,13694.55,13696.65,nan,0,13700,-113.85,136.8,22.95,14:14:00,-109.8,71.35,-38.45,15:29:00,775
2,299,17772,18-12-2020,14:14:00,NIFTY,13749.9,13752.3,13748.5,13752.2,nan,0,13750,-107.65,98.85,-8.8,15:29:00,-92.2,92.3,0.1,15:29:00,435
0,15,1016,21-12-2020,09:30:00,NIFTY,13704.85,13704.85,13692.15,13694.05,nan,0,13700,-91.7,113,21.3,09:52:00,-97.3,421.8,324.5,15:29:00,-17290
1,37,2498,21-12-2020,09:52:00,NIFTY,13743.75,13756.8,13742.7,13753.9,nan,0,13750,-84.65,15.4,-69.25,15:29:00,-101.05,112.5,11.45,12:50:00,2890
2,215,12976,21-12-2020,12:50:00,NIFTY,13704.3,13704.4,13693.25,13694.1,nan,0,13700,-96.2,17.85,-78.35,15:29:00,-87.5,112.6,25.1,13:01:00,2662.5
3,226,13706,21-12-2020,13:01:00,NIFTY,13656,13656.85,13647.3,13648.5,nan,0,13650,-102.15,21.85,-80.3,15:29:00,-87.9,115.1,27.2,13:54:00,2655
4,279,17264,21-12-2020,13:54:00,NIFTY,13602.85,13604.15,13595.65,13599.55,nan,0,13600,-107.3,27.5,-79.8,15:29:00,-91.1,115.8,24.7,14:18:00,2755
5,303,18959,21-12-2020,14:18:00,NIFTY,13556.3,13556.3,13534.45,13538.7,nan,0,13550,-113.5,36.25,-77.25,15:29:00,-91.4,104.75,13.35,14:24:00,3195
6,309,19464,21-12-2020,14:24:00,NIFTY,13519.85,13521,13486.55,13489.85,nan,0,13500,-125.35,47.5,-77.85,15:29:00,-81.3,115.55,34.25,14:29:00,2180
7,314,19886,21-12-2020,14:29:00,NIFTY,13449.05,13450.9,13409.65,13424.75,nan,0,13450,-117.95,62.95,-55,15:29:00,-91.6,114.2,22.6,14:31:00,1620
8,316,20075,21-12-2020,14:31:00,NIFTY,13416.3,13417.45,13373.8,13376.1,nan,0,13400,-132.95,82.25,-50.7,15:29:00,-90.75,119.9,29.15,14:32:00,1077.5
9,317,20161,21-12-2020,14:32:00,NIFTY,13373.25,13373.25,13295.85,13327.35,nan,0,13350,-139.95,105.1,-34.85,15:29:00,-95.25,123.3,28.05,14:33:00,340
10,318,20265,21-12-2020,14:33:00,NIFTY,13325.05,13328.2,13172,13176.3,nan,0,13300,-152.65,158,5.35,14:36:00,-101.8,138.7,36.9,15:29:00,-2112.5
11,321,20607,21-12-2020,14:36:00,NIFTY,13312.35,13365.6,13312.35,13358.75,nan,0,13350,-130.2,149.05,18.85,14:40:00,-148.4,162,13.6,15:29:00,-1622.5
12,325,20988,21-12-2020,14:40:00,NIFTY,13368.95,13408.25,13368.95,13407.1,nan,0,13400,-120.15,82.25,-37.9,15:29:00,-129.4,146.4,17,14:50:00,1045
13,335,21914,21-12-2020,14:50:00,NIFTY,13361.6,13366.3,13325.4,13325.4,nan,0,13350,-134,105.1,-28.9,15:29:00,-122,135.85,13.85,14:51:00,752.5
14,336,22013,21-12-2020,14:51:00,NIFTY,13323.9,13323.9,13295.85,13296.35,nan,0,13300,-140.3,131.8,-8.5,15:29:00,-114.3,157,42.7,14:59:00,-1710
15,344,22782,21-12-2020,14:59:00,NIFTY,13265.85,13265.85,13207.2,13207.2,nan,0,13250,-158,161.05,3.05,15:02:00,-134,117,-17,15:29:00,697.5
16,347,23083,21-12-2020,15:02:00,NIFTY,13281.65,13320.55,13281.65,13320.55,nan,0,13300,-134.2,151.7,17.5,15:04:00,-147.1,138.7,-8.4,15:29:00,-455
17,349,23268,21-12-2020,15:04:00,NIFTY,13338.45,13361.7,13334.7,13361.55,nan,0,13350,-122.8,105.1,-17.7,15:29:00,-143.55,158,14.45,15:25:00,162.5
18,370,25193,21-12-2020,15:25:00,NIFTY,13302.4,13304,13284.15,13284.4,nan,0,13300,-139.05,131.8,-7.25,15:29:00,-135,138.7,3.7,15:29:00,177.5
0,15,1396,22-12-2020,09:30:00,NIFTY,13310.2,13355.1,13310.2,13339.8,nan,0,13300,-141.3,205,63.7,15:29:00,-106.2,141,34.8,09:39:00,-4925
